date,ticker,price,volume
2023-09-11,GOOGL,132.49,79074
2023-09-12,GOOGL,133.13,75297
2023-09-13,GOOGL,135.59,72366
2023-09-14,GOOGL,138.74,74147
2023-09-15,GOOGL,136.29,75827
2023-09-16,GOOGL,134.92,76335
2023-09-17,GOOGL,136.47,75236
2023-09-18,GOOGL,136.39,75819
2023-09-19,GOOGL,137.78,69449
2023-09-20,GOOGL,138.74,69584
2023-09-21,GOOGL,138.54,68460
2023-09-22,GOOGL,134.87,67307
2023-09-23,GOOGL,135.16,69282
2023-09-24,GOOGL,132.16,69717
2023-09-25,GOOGL,134.74,75781
2023-09-26,GOOGL,131.15,74595
2023-09-27,GOOGL,128.98,72307
2023-09-28,GOOGL,127.62,67851
2023-09-29,GOOGL,127.12,61510
2023-09-30,GOOGL,127.25,61370
2023-10-01,GOOGL,127.75,61985
2023-10-02,GOOGL,131.14,58397
2023-10-03,GOOGL,127.39,61044
2023-10-04,GOOGL,127.17,66944
2023-10-05,GOOGL,128.42,75377
2023-10-06,GOOGL,127.71,74692
2023-10-07,GOOGL,130.87,73695
2023-10-08,GOOGL,130.78,78114
2023-10-09,GOOGL,127.57,81086
2023-10-10,GOOGL,126.72,80272
2023-10-11,GOOGL,128.95,79859
2023-10-12,GOOGL,126.01,81104
2023-10-13,GOOGL,127.0,81115
2023-10-14,GOOGL,126.47,78685
2023-10-15,GOOGL,127.39,78068
2023-10-16,GOOGL,126.49,76633
2023-10-17,GOOGL,126.42,76679
2023-10-18,GOOGL,126.93,78070
2023-10-19,GOOGL,129.45,75645
2023-10-20,GOOGL,129.12,73134
2023-10-21,GOOGL,131.52,72739
2023-10-22,GOOGL,135.17,74686
2023-10-23,GOOGL,136.85,71470
2023-10-24,GOOGL,133.82,68980
2023-10-25,GOOGL,132.24,66909
2023-10-26,GOOGL,131.55,66466
2023-10-27,GOOGL,131.93,65996
2023-10-28,GOOGL,134.43,67646
2023-10-29,GOOGL,140.4,72429
2023-10-30,GOOGL,141.34,70017
2023-10-31,GOOGL,140.65,70747
2023-11-01,GOOGL,141.3,65059
2023-11-02,GOOGL,141.49,68027
2023-11-03,GOOGL,142.97,75640
2023-11-04,GOOGL,142.35,78176
2023-11-05,GOOGL,145.25,76380
2023-11-06,GOOGL,144.7,77677
2023-11-07,GOOGL,142.75,80206
2023-11-08,GOOGL,143.94,81262
2023-11-09,GOOGL,145.35,79564
2023-11-10,GOOGL,142.71,84003
2023-11-11,GOOGL,143.97,83665
2023-11-12,GOOGL,145.48,82684
2023-11-13,GOOGL,146.53,81122
2023-11-14,GOOGL,145.35,83174
2023-11-15,GOOGL,144.21,83234
2023-11-16,GOOGL,144.77,82619
2023-11-17,GOOGL,146.93,78905
2023-11-18,GOOGL,144.78,79467
2023-11-19,GOOGL,144.38,81175
2023-11-20,GOOGL,142.03,83827
2023-11-21,GOOGL,144.49,88000
2023-11-22,GOOGL,142.06,88133
2023-11-23,GOOGL,142.24,91244
2023-11-24,GOOGL,142.82,92008
2023-11-25,GOOGL,139.74,86707
2023-11-26,GOOGL,139.97,90753
2023-11-27,GOOGL,138.53,86899
2023-11-28,GOOGL,137.05,87579
2023-11-29,GOOGL,135.8,83935
2023-11-30,GOOGL,132.86,81853
2023-12-01,GOOGL,136.33,81496
2023-12-02,GOOGL,137.08,82251
2023-12-03,GOOGL,133.31,84013
2023-12-04,GOOGL,132.83,84687
2023-12-05,GOOGL,137.12,87002
2023-12-06,GOOGL,138.59,87627
2023-12-07,GOOGL,138.35,85615
2023-12-08,GOOGL,137.52,83827
2023-12-09,GOOGL,137.34,78474
2023-12-10,GOOGL,138.93,80292
2023-12-11,GOOGL,134.66,79299
2023-12-12,GOOGL,137.78,79565
2023-12-13,GOOGL,139.44,83279
2023-12-14,GOOGL,139.48,81446
2023-12-15,GOOGL,136.78,82282
2023-12-16,GOOGL,134.07,81871
2023-12-17,GOOGL,130.9,80634
2023-12-18,GOOGL,129.98,86624
2023-12-19,GOOGL,132.9,85192
2023-12-20,GOOGL,133.89,82835
2023-12-21,GOOGL,135.52,85710
2023-12-22,GOOGL,136.35,89133
2023-12-23,GOOGL,136.62,89429
2023-12-24,GOOGL,137.51,86292
2023-12-25,GOOGL,136.19,85623
2023-12-26,GOOGL,136.39,84964
2023-12-27,GOOGL,135.85,81072
2023-12-28,GOOGL,137.35,79190
2023-12-29,GOOGL,136.54,80071
2023-12-30,GOOGL,132.94,76800
2023-12-31,GOOGL,130.72,75992
2024-01-01,GOOGL,134.97,75874
2024-01-02,GOOGL,131.44,72873
2024-01-03,GOOGL,134.39,73404
2024-01-04,GOOGL,134.44,73361
2024-01-05,GOOGL,131.81,73806
2024-01-06,GOOGL,129.62,75340
2024-01-07,GOOGL,126.19,78962
2024-01-08,GOOGL,127.27,83838
2024-01-09,GOOGL,125.35,88144
2024-01-10,GOOGL,122.8,89524
2024-01-11,GOOGL,124.31,86620
2024-01-12,GOOGL,128.55,88068
2024-01-13,GOOGL,127.37,86109
2024-01-14,GOOGL,129.36,83019
2024-01-15,GOOGL,129.29,83898
2024-01-16,GOOGL,126.43,87483
2024-01-17,GOOGL,125.51,87239
2024-01-18,GOOGL,127.07,82693
2024-01-19,GOOGL,125.13,78713
2024-01-20,GOOGL,126.96,77711
2024-01-21,GOOGL,129.41,81322
2024-01-22,GOOGL,129.72,80445
2024-01-23,GOOGL,129.38,79615
2024-01-24,GOOGL,133.54,77527
2024-01-25,GOOGL,131.8,73164
2024-01-26,GOOGL,131.31,71833
2024-01-27,GOOGL,130.21,72022
2024-01-28,GOOGL,126.99,66498
2024-01-29,GOOGL,131.41,64666
2024-01-30,GOOGL,132.8,63880
2024-01-31,GOOGL,130.86,61046
2024-02-01,GOOGL,131.55,64896
2024-02-02,GOOGL,132.26,62527
2024-02-03,GOOGL,128.83,57845
2024-02-04,GOOGL,129.2,60252
2024-02-05,GOOGL,128.69,58375
2024-02-06,GOOGL,131.06,60809
2024-02-07,GOOGL,131.9,59251
2024-02-08,GOOGL,130.07,57282
2024-02-09,GOOGL,127.88,57425
2024-02-10,GOOGL,130.76,52666
2024-02-11,GOOGL,130.4,50000
2024-02-12,GOOGL,128.04,51067
2024-02-13,GOOGL,126.71,52725
2024-02-14,GOOGL,124.23,51987
2024-02-15,GOOGL,125.54,52084
2024-02-16,GOOGL,130.23,53533
2024-02-17,GOOGL,133.13,52444
2024-02-18,GOOGL,130.09,56476
2024-02-19,GOOGL,131.49,57396
2024-02-20,GOOGL,129.53,57735
2024-02-21,GOOGL,132.41,56307
2024-02-22,GOOGL,133.88,55711
2024-02-23,GOOGL,135.21,55059
2024-02-24,GOOGL,135.39,53664
2024-02-25,GOOGL,133.46,52699
2024-02-26,GOOGL,136.3,52736
2024-02-27,GOOGL,134.25,50005
2024-02-28,GOOGL,134.64,50758
2024-02-29,GOOGL,130.95,53762
2024-03-01,GOOGL,132.69,53334
2024-03-02,GOOGL,132.58,50000
2024-03-03,GOOGL,133.23,50000
2024-03-04,GOOGL,134.8,56084
2024-03-05,GOOGL,139.2,52280
2024-03-06,GOOGL,138.65,56662
2024-03-07,GOOGL,136.14,57296
2024-03-08,GOOGL,140.22,57032
2024-03-09,GOOGL,137.79,54321
2024-03-10,GOOGL,135.74,53117
2024-03-11,GOOGL,138.6,50000
2024-03-12,GOOGL,138.62,50000
2024-03-13,GOOGL,137.68,50000
2024-03-14,GOOGL,141.23,50119
2024-03-15,GOOGL,141.71,51153
2024-03-16,GOOGL,142.94,50000
2024-03-17,GOOGL,145.21,54670
2024-03-18,GOOGL,148.4,51125
2024-03-19,GOOGL,147.21,50000
2024-03-20,GOOGL,145.65,52442
2024-03-21,GOOGL,145.51,51611
2024-03-22,GOOGL,145.44,53990
2024-03-23,GOOGL,141.74,54365
2024-03-24,GOOGL,142.14,54561
2024-03-25,GOOGL,143.07,52774
2024-03-26,GOOGL,140.65,58312
2024-03-27,GOOGL,141.33,62378
2024-03-28,GOOGL,143.85,54304
2024-03-29,GOOGL,140.43,56107
2024-03-30,GOOGL,139.78,58957
2024-03-31,GOOGL,141.2,59417
2024-04-01,GOOGL,142.8,53040
2024-04-02,GOOGL,145.52,50352
2024-04-03,GOOGL,148.47,52428
2024-04-04,GOOGL,146.11,50000
2024-04-05,GOOGL,142.46,50000
2024-04-06,GOOGL,139.19,50000
2024-04-07,GOOGL,139.47,50581
2024-04-08,GOOGL,140.86,50365
2024-04-09,GOOGL,140.12,52567
2024-04-10,GOOGL,137.88,50000
2024-04-11,GOOGL,137.83,51285
2024-04-12,GOOGL,132.42,56991
2024-04-13,GOOGL,130.04,60651
2024-04-14,GOOGL,128.16,63427
2024-04-15,GOOGL,128.68,65816
2024-04-16,GOOGL,130.06,63906
2024-04-17,GOOGL,131.69,64988
2024-04-18,GOOGL,128.05,64898
2024-04-19,GOOGL,129.62,65524
2024-04-20,GOOGL,126.52,58975
2024-04-21,GOOGL,129.01,62352
2024-04-22,GOOGL,130.32,65568
2024-04-23,GOOGL,131.75,69392
2024-04-24,GOOGL,130.69,67145
2024-04-25,GOOGL,130.84,72627
2024-04-26,GOOGL,131.85,71945
2024-04-27,GOOGL,131.72,69692
2024-04-28,GOOGL,134.5,70781
2024-04-29,GOOGL,136.22,69444
2024-04-30,GOOGL,135.49,71119
2024-05-01,GOOGL,133.53,69649
2024-05-02,GOOGL,133.65,70585
2024-05-03,GOOGL,130.32,70098
2024-05-04,GOOGL,133.4,69638
2024-05-05,GOOGL,133.47,69966
2024-05-06,GOOGL,134.99,72622
2024-05-07,GOOGL,134.18,69802
2024-05-08,GOOGL,133.58,70025
2024-05-09,GOOGL,134.35,65617
2024-05-10,GOOGL,132.42,60100
2024-05-11,GOOGL,132.22,62216
2024-05-12,GOOGL,129.15,64676
2024-05-13,GOOGL,129.3,67722
2024-05-14,GOOGL,126.87,73830
2024-05-15,GOOGL,128.8,78339
2024-05-16,GOOGL,124.89,82876
2024-05-17,GOOGL,125.42,79633
2024-05-18,GOOGL,126.84,82397
2024-05-19,GOOGL,126.9,86604
2024-05-20,GOOGL,127.64,83119
2024-05-21,GOOGL,128.41,85011
2024-05-22,GOOGL,128.3,88850
2024-05-23,GOOGL,127.64,89924
2024-05-24,GOOGL,129.04,86039
2024-05-25,GOOGL,131.66,85220
2024-05-26,GOOGL,130.17,83142
2024-05-27,GOOGL,134.66,81589
2024-05-28,GOOGL,136.31,81842
2024-05-29,GOOGL,139.14,80335
2024-05-30,GOOGL,139.85,80705
2024-05-31,GOOGL,140.27,83216
2024-06-01,GOOGL,137.79,86354
2024-06-02,GOOGL,135.02,87002
2024-06-03,GOOGL,136.17,88004
2024-06-04,GOOGL,139.95,91871
2024-06-05,GOOGL,138.08,96667
2024-06-06,GOOGL,137.46,100457
2024-06-07,GOOGL,138.68,101253
2024-06-08,GOOGL,135.0,102379
2024-06-09,GOOGL,133.48,99774
2024-06-10,GOOGL,135.42,98647
2024-06-11,GOOGL,139.16,100876
2024-06-12,GOOGL,136.42,96838
2024-06-13,GOOGL,135.15,101303
2024-06-14,GOOGL,137.11,99943
2024-06-15,GOOGL,138.76,98831
2024-06-16,GOOGL,141.61,98537
2024-06-17,GOOGL,142.15,98957
2024-06-18,GOOGL,140.5,96464
2024-06-19,GOOGL,139.23,94564
2024-06-20,GOOGL,141.85,91017
2024-06-21,GOOGL,139.89,88204
2024-06-22,GOOGL,139.76,88217
2024-06-23,GOOGL,137.27,86261
2024-06-24,GOOGL,139.81,83978
2024-06-25,GOOGL,142.32,83512
2024-06-26,GOOGL,144.47,82898
2024-06-27,GOOGL,142.5,86378
2024-06-28,GOOGL,141.65,84704
2024-06-29,GOOGL,144.59,82416
2024-06-30,GOOGL,144.85,83082
2024-07-01,GOOGL,145.54,79165
2024-07-02,GOOGL,144.17,76757
2024-07-03,GOOGL,145.48,75530
2024-07-04,GOOGL,142.86,72079
2024-07-05,GOOGL,142.25,68366
2024-07-06,GOOGL,144.67,67357
2024-07-07,GOOGL,144.88,66543
2024-07-08,GOOGL,144.67,69102
2024-07-09,GOOGL,144.85,66018
2024-07-10,GOOGL,148.77,64410
2024-07-11,GOOGL,147.8,67537
2024-07-12,GOOGL,150.98,71110
2024-07-13,GOOGL,150.46,69091
2024-07-14,GOOGL,148.93,68994
2024-07-15,GOOGL,148.21,69078
2024-07-16,GOOGL,149.49,68385
2024-07-17,GOOGL,149.6,67107
2024-07-18,GOOGL,151.06,70361
2024-07-19,GOOGL,150.54,71368
2024-07-20,GOOGL,152.06,70717
2024-07-21,GOOGL,151.52,76841
2024-07-22,GOOGL,151.34,75629
2024-07-23,GOOGL,154.62,75831
2024-07-24,GOOGL,154.56,77457
2024-07-25,GOOGL,154.97,80370
2024-07-26,GOOGL,155.55,84260
2024-07-27,GOOGL,157.99,83377
2024-07-28,GOOGL,161.93,81333
2024-07-29,GOOGL,163.61,83176
2024-07-30,GOOGL,166.13,83372
2024-07-31,GOOGL,166.15,88057
2024-08-01,GOOGL,163.81,85777
2024-08-02,GOOGL,162.98,88001
2024-08-03,GOOGL,165.69,89232
2024-08-04,GOOGL,163.0,85602
2024-08-05,GOOGL,162.94,84181
2024-08-06,GOOGL,161.96,84491
2024-08-07,GOOGL,158.96,79917
2024-08-08,GOOGL,161.73,79230
2024-08-09,GOOGL,161.46,75888
2024-08-10,GOOGL,161.6,80927
2024-08-11,GOOGL,160.19,80382
2024-08-12,GOOGL,161.37,77572
2024-08-13,GOOGL,158.7,72121
2024-08-14,GOOGL,157.3,81768
2024-08-15,GOOGL,157.22,84557
2024-08-16,GOOGL,155.67,84675
2024-08-17,GOOGL,158.09,79886
2024-08-18,GOOGL,154.7,78427
2024-08-19,GOOGL,157.08,77916
2024-08-20,GOOGL,159.67,75578
2024-08-21,GOOGL,158.95,75211
2024-08-22,GOOGL,156.24,80561
2023-01-01,AMZN,96.19,98495
2023-01-02,AMZN,97.4,99537
2023-01-03,AMZN,98.87,93586
2023-01-04,AMZN,100.1,87692
2023-01-05,AMZN,97.96,93612
2023-01-06,AMZN,100.5,97235
2023-01-07,AMZN,98.62,100161
2023-01-08,AMZN,98.44,100191
2023-01-09,AMZN,97.79,100204
2023-01-10,AMZN,97.28,101782
2023-01-11,AMZN,99.21,101332
2023-01-12,AMZN,103.11,103985
2023-01-13,AMZN,104.38,102263
2023-01-14,AMZN,103.87,104592
2023-01-15,AMZN,99.16,105203
2023-01-16,AMZN,95.65,104754
2023-01-17,AMZN,96.16,105998
2023-01-18,AMZN,97.87,107902
2023-01-19,AMZN,99.96,106907
2023-01-20,AMZN,101.1,105712
2023-01-21,AMZN,97.88,108170
2023-01-22,AMZN,101.65,109661
2023-01-23,AMZN,103.15,106638
2023-01-24,AMZN,105.77,109697
2023-01-25,AMZN,106.81,108486
2023-01-26,AMZN,104.99,110207
2023-01-27,AMZN,108.54,110713
2023-01-28,AMZN,109.39,113875
2023-01-29,AMZN,109.0,114325
2023-01-30,AMZN,110.49,110785
2023-01-31,AMZN,112.46,114501
2023-02-01,AMZN,113.57,117287
2023-02-02,AMZN,112.36,119131
2023-02-03,AMZN,111.38,123854
2023-02-04,AMZN,110.83,123309
2023-02-05,AMZN,110.37,126490
2023-02-06,AMZN,109.16,123842
2023-02-07,AMZN,110.73,124268
2023-02-08,AMZN,107.41,126958
2023-02-09,AMZN,106.48,130046
2023-02-10,AMZN,105.9,134752
2023-02-11,AMZN,104.91,141232
2023-02-12,AMZN,108.87,138096
2023-02-13,AMZN,108.46,136752
2023-02-14,AMZN,111.27,136332
2023-02-15,AMZN,111.06,130857
2023-02-16,AMZN,108.89,136480
2023-02-17,AMZN,108.87,137218
2023-02-18,AMZN,110.12,131625
2023-02-19,AMZN,109.65,133393
2023-02-20,AMZN,106.92,138892
2023-02-21,AMZN,107.2,137393
2023-02-22,AMZN,106.44,142807
2023-02-23,AMZN,106.72,145278
2023-02-24,AMZN,106.48,145723
2023-02-25,AMZN,106.23,145666
2023-02-26,AMZN,106.9,142121
2023-02-27,AMZN,107.98,141509
2023-02-28,AMZN,105.13,146518
2023-03-01,AMZN,104.02,149081
2023-03-02,AMZN,100.68,150954
2023-03-03,AMZN,95.48,154180
2023-03-04,AMZN,93.19,151950
2023-03-05,AMZN,90.36,153189
2023-03-06,AMZN,91.96,153901
2023-03-07,AMZN,95.02,150835
2023-03-08,AMZN,94.82,152679
2023-03-09,AMZN,96.1,156545
2023-03-10,AMZN,96.33,161502
2023-03-11,AMZN,93.47,166253
2023-03-12,AMZN,95.83,166517
2023-03-13,AMZN,99.53,162202
2023-03-14,AMZN,96.2,159505
2023-03-15,AMZN,98.28,161505
2023-03-16,AMZN,95.42,161652
2023-03-17,AMZN,94.01,159715
2023-03-18,AMZN,93.46,164546
2023-03-19,AMZN,88.76,168047
2023-03-20,AMZN,91.37,167582
2023-03-21,AMZN,92.63,167223
2023-03-22,AMZN,92.52,165838
2023-03-23,AMZN,92.98,162092
2023-03-24,AMZN,94.55,162303
2023-03-25,AMZN,89.77,157689
2023-03-26,AMZN,89.37,159194
2023-03-27,AMZN,92.96,157048
2023-03-28,AMZN,93.41,161475
2023-03-29,AMZN,90.3,158390
2023-03-30,AMZN,93.42,151043
2023-03-31,AMZN,94.48,153395
2023-04-01,AMZN,93.97,154317
2023-04-02,AMZN,95.18,154957
2023-04-03,AMZN,96.89,153662
2023-04-04,AMZN,98.43,155519
2023-04-05,AMZN,100.92,153772
2023-04-06,AMZN,104.89,150821
2023-04-07,AMZN,104.78,153561
2023-04-08,AMZN,107.33,154828
2023-04-09,AMZN,108.19,152084
2023-04-10,AMZN,106.37,150970
2023-04-11,AMZN,105.26,151261
2023-04-12,AMZN,104.49,152355
2023-04-13,AMZN,104.5,152041
2023-04-14,AMZN,103.7,153267
2023-04-15,AMZN,104.8,149598
2023-04-16,AMZN,105.25,147069
2023-04-17,AMZN,100.12,150024
2023-04-18,AMZN,99.26,148319
2023-04-19,AMZN,98.27,147648
2023-04-20,AMZN,99.13,145567
2023-04-21,AMZN,99.58,149714
2023-04-22,AMZN,96.27,149553
2023-04-23,AMZN,95.83,146963
2023-04-24,AMZN,95.16,150094
2023-04-25,AMZN,95.83,153028
2023-04-26,AMZN,93.4,152784
2023-04-27,AMZN,90.93,154181
2023-04-28,AMZN,92.58,154636
2023-04-29,AMZN,96.63,157018
2023-04-30,AMZN,94.81,163012
2023-05-01,AMZN,95.01,158254
2023-05-02,AMZN,95.2,158859
2023-05-03,AMZN,98.42,161606
2023-05-04,AMZN,98.31,163518
2023-05-05,AMZN,96.39,165971
2023-05-06,AMZN,94.26,171775
2023-05-07,AMZN,93.87,171743
2023-05-08,AMZN,94.45,172499
2023-05-09,AMZN,95.42,170949
2023-05-10,AMZN,93.28,169331
2023-05-11,AMZN,92.19,166673
2023-05-12,AMZN,91.33,171194
2023-05-13,AMZN,95.49,167071
2023-05-14,AMZN,94.09,171919
2023-05-15,AMZN,94.18,166846
2023-05-16,AMZN,93.75,170402
2023-05-17,AMZN,95.03,170054
2023-05-18,AMZN,97.59,165078
2023-05-19,AMZN,94.68,165775
2023-05-20,AMZN,95.96,164769
2023-05-21,AMZN,95.29,163760
2023-05-22,AMZN,96.04,163865
2023-05-23,AMZN,96.66,168524
2023-05-24,AMZN,95.56,168161
2023-05-25,AMZN,96.49,167721
2023-05-26,AMZN,95.03,164633
2023-05-27,AMZN,96.61,162473
2023-05-28,AMZN,100.94,159226
2023-05-29,AMZN,103.6,159895
2023-05-30,AMZN,102.82,156714
2023-05-31,AMZN,104.71,152142
2023-06-01,AMZN,105.88,151243
2023-06-02,AMZN,106.74,151874
2023-06-03,AMZN,106.84,146210
2023-06-04,AMZN,108.24,141793
2023-06-05,AMZN,109.09,139429
2023-06-06,AMZN,108.51,140012
2023-06-07,AMZN,103.79,138253
2023-06-08,AMZN,102.53,141061
2023-06-09,AMZN,101.87,141357
2023-06-10,AMZN,103.2,142920
2023-06-11,AMZN,102.26,146312
2023-06-12,AMZN,103.71,139864
2023-06-13,AMZN,102.04,147000
2023-06-14,AMZN,102.2,146474
2023-06-15,AMZN,105.01,149777
2023-06-16,AMZN,109.15,147374
2023-06-17,AMZN,110.73,146933
2023-06-18,AMZN,107.25,145884
2023-06-19,AMZN,103.54,145482
2023-06-20,AMZN,101.87,143469
2023-06-21,AMZN,107.85,144685
2023-06-22,AMZN,108.26,141015
2023-06-23,AMZN,105.96,140291
2023-06-24,AMZN,104.33,142459
2023-06-25,AMZN,105.91,146285
2023-06-26,AMZN,109.25,147607
2023-06-27,AMZN,114.23,149198
2023-06-28,AMZN,112.81,152788
2023-06-29,AMZN,110.7,154478
2023-06-30,AMZN,107.59,152593
2023-07-01,AMZN,108.56,150525
2023-07-02,AMZN,107.52,147694
2023-07-03,AMZN,110.03,153834
2023-07-04,AMZN,111.73,157685
2023-07-05,AMZN,114.51,153909
2023-07-06,AMZN,112.29,152185
2023-07-07,AMZN,113.16,148724
2023-07-08,AMZN,114.9,152450
2023-07-09,AMZN,115.14,145722
2023-07-10,AMZN,115.47,145854
2023-07-11,AMZN,115.29,146873
2023-07-12,AMZN,112.26,146821
2023-07-13,AMZN,114.54,148908
2023-07-14,AMZN,117.08,149993
2023-07-15,AMZN,116.32,145242
2023-07-16,AMZN,117.6,145909
2023-07-17,AMZN,117.13,148375
2023-07-18,AMZN,117.03,148542
2023-07-19,AMZN,113.7,147528
2023-07-20,AMZN,111.18,150711
2023-07-21,AMZN,113.07,155621
2023-07-22,AMZN,117.19,155320
2023-07-23,AMZN,119.07,153567
2023-07-24,AMZN,118.63,158069
2023-07-25,AMZN,119.68,160128
2023-07-26,AMZN,120.54,158943
2023-07-27,AMZN,119.85,155473
2023-07-28,AMZN,119.45,157600
2023-07-29,AMZN,118.22,157234
2023-07-30,AMZN,116.93,155778
2023-07-31,AMZN,111.39,151489
2023-08-01,AMZN,113.01,154948
2023-08-02,AMZN,113.7,160065
2023-08-03,AMZN,116.26,163459
2023-08-04,AMZN,122.55,161351
2023-08-05,AMZN,124.43,165989
2023-08-06,AMZN,124.08,167879
2023-08-07,AMZN,123.57,163451
2023-08-08,AMZN,122.04,169824
2023-08-09,AMZN,121.09,170816
2023-08-10,AMZN,124.29,169728
2023-08-11,AMZN,124.99,174537
2023-08-12,AMZN,125.36,174391
2023-08-13,AMZN,125.34,171638
2023-08-14,AMZN,124.71,172784
2023-08-15,AMZN,125.56,170614
2023-08-16,AMZN,121.46,170802
2023-08-17,AMZN,118.81,166765
2023-08-18,AMZN,116.05,165959
2023-08-19,AMZN,114.51,167456
2023-08-20,AMZN,112.38,167681
2023-08-21,AMZN,111.98,164949
2023-08-22,AMZN,111.4,164265
2023-08-23,AMZN,114.0,167296
2023-08-24,AMZN,115.32,165554
2023-08-25,AMZN,114.28,166734
2023-08-26,AMZN,115.25,165430
2023-08-27,AMZN,116.87,153967
2023-08-28,AMZN,115.79,149353
2023-08-29,AMZN,116.96,151481
2023-08-30,AMZN,115.27,149270
2023-08-31,AMZN,117.58,151790
2023-09-01,AMZN,121.31,145374
2023-09-02,AMZN,117.38,143968
2023-09-03,AMZN,115.92,148827
2023-09-04,AMZN,115.64,149545
2023-09-05,AMZN,113.51,149633
2023-09-06,AMZN,114.21,145268
2023-09-07,AMZN,114.33,145494
2023-09-08,AMZN,110.76,147875
2023-09-09,AMZN,110.7,141855
2023-09-10,AMZN,109.97,145906
2023-09-11,AMZN,112.44,140585
2023-09-12,AMZN,114.59,139827
2023-09-13,AMZN,114.1,140791
2023-09-14,AMZN,113.75,136374
2023-09-15,AMZN,112.15,133525
2023-09-16,AMZN,110.21,131913
2023-09-17,AMZN,113.02,129423
2023-09-18,AMZN,113.24,127601
2023-09-19,AMZN,116.81,122910
2023-09-20,AMZN,117.24,117604
2023-09-21,AMZN,114.34,117527
2023-09-22,AMZN,116.3,118269
2023-09-23,AMZN,115.32,116743
2023-09-24,AMZN,117.35,122165
2023-09-25,AMZN,120.83,120855
2023-09-26,AMZN,119.81,118564
2023-09-27,AMZN,119.37,118686
2023-09-28,AMZN,123.22,121005
2023-09-29,AMZN,123.45,116757
2023-09-30,AMZN,123.97,114718
2023-10-01,AMZN,122.66,115947
2023-10-02,AMZN,121.69,112364
2023-10-03,AMZN,122.12,111558
2023-10-04,AMZN,119.94,109306
2023-10-05,AMZN,121.01,108163
2023-10-06,AMZN,122.87,108480
2023-10-07,AMZN,125.85,111312
2023-10-08,AMZN,127.06,112325
2023-10-09,AMZN,125.7,113126
2023-10-10,AMZN,129.31,112923
2023-10-11,AMZN,130.7,110932
2023-10-12,AMZN,130.23,118507
2023-10-13,AMZN,129.74,112584
2023-10-14,AMZN,125.21,109486
2023-10-15,AMZN,127.76,104191
2023-10-16,AMZN,128.93,104826
2023-10-17,AMZN,123.07,107020
2023-10-18,AMZN,121.12,111511
2023-10-19,AMZN,121.34,112613
2023-10-20,AMZN,123.46,115694
2023-10-21,AMZN,123.79,113179
2023-10-22,AMZN,123.52,114038
2023-10-23,AMZN,119.57,114960
2023-10-24,AMZN,119.24,120577
2023-10-25,AMZN,119.85,121568
2023-10-26,AMZN,122.21,123218
2023-10-27,AMZN,119.45,124161
2023-10-28,AMZN,118.67,131875
2023-10-29,AMZN,118.76,132714
2023-10-30,AMZN,118.95,134508
2023-10-31,AMZN,116.75,138009
2023-11-01,AMZN,120.25,142461
2023-11-02,AMZN,119.9,136822
2023-11-03,AMZN,118.75,135253
2023-11-04,AMZN,120.29,129277
2023-11-05,AMZN,122.71,129830
2023-11-06,AMZN,122.46,127986
2023-11-07,AMZN,120.08,124749
2023-11-08,AMZN,118.24,122637
2023-11-09,AMZN,118.8,120569
2023-11-10,AMZN,118.69,117320
2023-11-11,AMZN,117.64,120454
2023-11-12,AMZN,114.9,119701
2023-11-13,AMZN,118.24,122299
2023-11-14,AMZN,120.68,122377
2023-11-15,AMZN,121.35,124451
2023-11-16,AMZN,123.63,125757
2023-11-17,AMZN,123.48,132804
2023-11-18,AMZN,122.93,131331
2023-11-19,AMZN,127.76,130054
2023-11-20,AMZN,127.63,127982
2023-11-21,AMZN,126.73,127541
2023-11-22,AMZN,125.59,128625
2023-11-23,AMZN,126.0,128768
2023-11-24,AMZN,126.07,128546
2023-11-25,AMZN,127.46,129867
2023-11-26,AMZN,124.48,128559
2023-11-27,AMZN,124.1,128096
2023-11-28,AMZN,123.49,125393
2023-11-29,AMZN,123.8,122419
2023-11-30,AMZN,126.37,122138
2023-12-01,AMZN,126.13,126031
2023-12-02,AMZN,126.95,125287
2023-12-03,AMZN,124.92,121230
2023-12-04,AMZN,127.29,127542
2023-12-05,AMZN,126.75,128070
2023-12-06,AMZN,125.8,126189
2023-12-07,AMZN,125.04,127950
2023-12-08,AMZN,126.13,124632
2023-12-09,AMZN,125.58,118125
2023-12-10,AMZN,124.71,115669
2023-12-11,AMZN,127.82,111856
2023-12-12,AMZN,129.4,119667
2023-12-13,AMZN,129.97,118837
2023-12-14,AMZN,131.84,114811
2023-12-15,AMZN,133.66,115001
2023-12-16,AMZN,136.03,113408
2023-12-17,AMZN,137.1,114332
2023-12-18,AMZN,138.03,118599
2023-12-19,AMZN,138.78,117170
2023-12-20,AMZN,139.8,120408
2023-12-21,AMZN,141.9,121011
2023-12-22,AMZN,141.95,120872
2023-12-23,AMZN,142.29,120404
2023-12-24,AMZN,145.71,120162
2023-12-25,AMZN,149.65,121781
2023-12-26,AMZN,151.12,123846
2023-12-27,AMZN,151.2,121155
2023-12-28,AMZN,153.49,119745
2023-12-29,AMZN,153.75,120393
2023-12-30,AMZN,155.61,125031
2023-12-31,AMZN,159.59,123264
2024-01-01,AMZN,157.01,123945
2024-01-02,AMZN,157.73,123979
2024-01-03,AMZN,157.27,122173
2024-01-04,AMZN,156.96,119964
2024-01-05,AMZN,152.88,123285
2024-01-06,AMZN,154.52,128350
